OTU_ID;Kingdom;Phylum;Class;Order;Family;Genus
O3328;Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;UCG-004
O3329;Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;Clostridia_UCG-014;Clostridia_UCG-014
O3330;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;NA;NA
O3331;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;NA;NA
O3332;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;NA;NA
O3333;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;NA;NA
O3334;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group
O3335;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga
O3336;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
O3337;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;NA
O3338;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
O3339;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
O3340;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_9
O3341;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_9
O3342;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
O3343;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
O3344;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
O3345;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
O3346;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;NA
O3347;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
O3348;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
O3349;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7
O3350;Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister
O3351;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group
O3352;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae
O3353;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae
O3354;Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter
O3355;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter
O3356;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter
O3357;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group
O3358;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
O3359;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_9
O3360;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_9
O3361;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae
O3362;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
O3363;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella
O3364;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_9
O3365;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_9
O3366;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;NA
O3367;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;NA
O3368;Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter
O3369;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;NA
O3370;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;NA
O3371;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;NA
O3372;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;NA
O3373;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7
O3374;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella
O3375;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7
O3376;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella
O3377;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella
O3378;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella
O3379;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
O3380;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Tannerella
O3381;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;NA
O3382;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinilabiliaceae;Ruminofilibacter
O3383;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinilabiliaceae;Ruminofilibacter
O3384;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;NA;NA
O3385;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;NA;NA
O3386;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides
O3387;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae
O3388;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;NA;NA
O3389;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter
O3390;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae
O3391;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
O3392;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
O3393;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7
O3394;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7
O3395;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;NA
O3396;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;NA
O3397;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
O3398;Bacteria;NA;NA;NA;NA;NA
O3399;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
O3400;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae
O3401;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae
O3402;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;NA
O3403;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae
O3404;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group
O3405;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
O3406;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella
O3407;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;NA
O3408;Bacteria;Bacteroidota;Rhodothermia;Balneolales;Balneolaceae;uncultured
O3409;Bacteria;Bacteroidota;Rhodothermia;Balneolales;Balneolaceae;uncultured
O3410;Bacteria;Gemmatimonadota;AKAU4049;AKAU4049;AKAU4049;AKAU4049
O3411;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides
O3412;Bacteria;Gemmatimonadota;S0134_terrestrial_group;S0134_terrestrial_group;S0134_terrestrial_group;S0134_terrestrial_group
O3413;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA
O3414;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Sedimentibacteraceae;Sedimentibacter
O3415;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Sedimentibacteraceae;Sedimentibacter
O3416;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family_XI;Parvimonas
O3417;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Romboutsia
O3418;Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;uncultured
O3419;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA
O3420;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O3421;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O3422;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Shuttleworthia
O3423;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
O3424;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA
O3425;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA
O3426;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
O3427;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
O3428;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
O3429;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
O3430;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA
O3431;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
O3432;Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium
O3433;Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium
O3434;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Sedimentibacteraceae;Sedimentibacter
O3435;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
O3436;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
O3437;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
O3438;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria
O3439;Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;uncultured
O3440;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O3441;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae_UCG-001
O3442;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia
O3443;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia
O3444;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Pseudoduganella
O3445;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family_XI;Parvimonas
O3446;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O3447;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O3448;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae_NK4A136_group
O3449;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O3450;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O3451;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O3452;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia
O3453;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family_XI;Parvimonas
O3454;Bacteria;Gemmatimonadota;BD2-11_terrestrial_group;BD2-11_terrestrial_group;BD2-11_terrestrial_group;BD2-11_terrestrial_group
O3455;Bacteria;Gemmatimonadota;BD2-11_terrestrial_group;BD2-11_terrestrial_group;BD2-11_terrestrial_group;BD2-11_terrestrial_group
O3456;Bacteria;Actinobacteriota;MB-A2-108;MB-A2-108;MB-A2-108;MB-A2-108
O3457;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured
O3458;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus
O3459;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum
O3460;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;NA
O3461;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium
O3462;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium
O3463;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium
O3464;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium
O3465;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium
O3466;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium
O3467;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;NA
O3468;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
O3469;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
O3470;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
O3471;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
O3472;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
O3473;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
O3474;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;NA
O3475;Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup_10
O3476;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dyella
O3477;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dyella
O3478;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;uncultured
O3479;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;NA
O3480;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;uncultured
O3481;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
O3482;Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides
O3483;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family_XI;Parvimonas
O3484;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
O3485;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;NA
O3486;Bacteria;Proteobacteria;Gammaproteobacteria;Granulosicoccales;uncultured;uncultured
O3487;Bacteria;Myxococcota;Polyangia;Haliangiales;Haliangiaceae;Haliangium
O3488;Bacteria;Proteobacteria;Alphaproteobacteria;uncultured;uncultured;uncultured
O3489;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;NA
O3490;Bacteria;Firmicutes;Clostridia;Clostridia_vadinBB60_group;Clostridia_vadinBB60_group;Clostridia_vadinBB60_group
O3491;Bacteria;NA;NA;NA;NA;NA
O3492;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Intestinimonas
O3493;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Intestinimonas
O3494;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
O3495;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella
O3496;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella
O3497;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella
O3498;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
O3499;Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium
O3500;Bacteria;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus_Solibacter
O3501;Bacteria;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus_Solibacter
O3502;Bacteria;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus_Solibacter
O3503;Bacteria;Gemmatimonadota;Longimicrobia;Longimicrobiales;Longimicrobiaceae;Longimicrobiaceae
O3504;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
O3505;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured
O3506;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;NA
O3507;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured
O3508;Bacteria;Actinobacteriota;Acidimicrobiia;uncultured;uncultured;uncultured
O3509;Bacteria;Actinobacteriota;Acidimicrobiia;uncultured;uncultured;uncultured
O3510;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured
O3511;Bacteria;Gemmatimonadota;Longimicrobia;Longimicrobiales;Longimicrobiaceae;YC-ZSS-LKJ147
O3512;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured
O3513;Bacteria;Actinobacteriota;MB-A2-108;MB-A2-108;MB-A2-108;MB-A2-108
O3514;Bacteria;Actinobacteriota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter
O3515;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
O3516;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_9
O3517;Bacteria;Acidobacteriota;Holophagae;Subgroup_7;Subgroup_7;Subgroup_7
O3518;Bacteria;Acidobacteriota;Holophagae;Subgroup_7;Subgroup_7;Subgroup_7
O3519;Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;uncultured;uncultured
O3520;Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;uncultured;uncultured
O3521;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia
O3522;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria
O3523;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria
O3524;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;uncultured
O3525;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga
O3526;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria
O3527;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA
O3528;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Pseudoduganella
O3529;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;DSSD61
O3530;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;SC-I-84;SC-I-84
O3531;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA
O3532;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Eikenella
O3533;Bacteria;Gemmatimonadota;S0134_terrestrial_group;S0134_terrestrial_group;S0134_terrestrial_group;S0134_terrestrial_group
O3534;Bacteria;Gemmatimonadota;S0134_terrestrial_group;S0134_terrestrial_group;S0134_terrestrial_group;S0134_terrestrial_group
O3535;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O3536;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Oribacterium
O3537;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Oribacterium
O3538;Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium
O3539;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;uncultured
O3540;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O3541;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae_NK4A136_group
O3542;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Mitochondria
O3543;Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;uncultured
O3544;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O3545;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O3546;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O3547;Unassigned;NA;NA;NA;NA;NA
O3548;Unassigned;NA;NA;NA;NA;NA
O3549;Unassigned;NA;NA;NA;NA;NA
O3550;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Domibacillus
O3551;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Domibacillus
O3552;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
O3553;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
O3554;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
O3555;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
O3556;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
O3557;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
O3558;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
O3559;Bacteria;Actinobacteriota;Acidimicrobiia;NA;NA;NA
O3560;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O3561;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O3562;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O3563;Bacteria;Actinobacteriota;NA;NA;NA;NA
O3564;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;Pedosphaeraceae
O3565;Bacteria;Actinobacteriota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter
O3566;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium
O3567;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium
O3568;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
O3569;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7
O3570;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
O3571;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella
O3572;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella
O3573;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Mitochondria
O3574;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia
O3575;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium
O3576;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O3577;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O3578;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O3579;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O3580;Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;NA
O3581;Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;NA
O3582;Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharothrix
